CPU,NUMERO_ITERACION,LATENCIA
3,489,26848
3,490,26034
3,491,26775
3,492,26145
3,493,25922
3,494,25830
3,495,30923
3,496,31201
3,497,30886
3,498,30775
3,499,31071
3,500,30774
3,501,30978
3,502,30701
3,503,25534
3,504,31330
3,505,31052
3,506,30182
3,507,31163
3,508,30571
3,509,30553
3,510,30349
3,511,30294
3,512,30941
3,513,30830
3,514,25423
3,515,31145
3,516,29515
3,517,28663
3,518,26090
3,519,27145
3,520,26386
3,521,27256
3,522,26034
3,523,26922
3,524,25700
3,525,27182
3,526,31052
3,527,25960
3,528,30182
3,529,21293
3,530,27404
3,531,27552
3,532,31664
3,533,25867
3,534,30237
3,535,25997
3,536,27108
3,537,25979
3,538,27238
3,539,25812
3,540,26756
3,541,25682
3,542,27793
3,543,25848
3,544,26682
3,545,25608
3,546,26793
3,547,25738
3,548,26663
3,549,25923
3,550,27034
3,551,25516
3,552,26626
3,553,26108
3,554,26219
3,555,26033
3,556,26960
3,557,25571
3,558,27089
3,559,25645
3,560,27386
3,561,25960
3,562,26904
3,563,26145
3,564,27257
3,565,25812
3,566,26997
3,567,25886
3,568,26996
3,569,25553
3,570,26719
3,571,25664
3,572,26089
3,573,25460
3,574,27294
3,575,25756
3,576,27682
3,577,26108
3,578,27571
3,579,21293
3,580,27904
3,581,25886
3,582,26626
3,583,25775
3,584,26256
3,585,25497
3,586,27645
3,587,26034
3,588,27052
3,589,26015
3,590,27293
3,591,25978
3,592,26793
3,593,26053
3,594,26052
3,595,26145
3,596,27571
3,597,26200
3,598,27126
3,599,25737
3,600,27052
3,601,25886
3,602,26923
3,603,25978
3,604,26330
3,605,26664
3,606,27163
3,607,26034
3,608,26997
3,609,25905
3,610,26904
3,611,25757
3,612,25979
3,613,26442
3,614,27386
3,615,25831
3,616,26997
3,617,25682
3,618,27164
3,619,26274
3,620,27108
3,621,25552
3,622,27108
3,623,26034
3,624,27608
3,625,26868
3,626,26441
3,627,26033
3,628,27200
3,629,21552
3,630,27811
3,631,26219
3,632,27885
3,633,26553
3,634,26367
3,635,26015
3,636,26756
3,637,25719
3,638,26922
3,639,25960
3,640,26479
3,641,25774
3,642,25941
3,643,26052
3,644,27145
3,645,26423
3,646,27589
3,647,25886
3,648,25867
3,649,25830
3,650,27386
3,651,26571
3,652,26978
3,653,25774
3,654,26256
3,655,25941
3,656,26811
3,657,26090
3,658,27052
3,659,25497
3,660,26849
3,661,25830
3,662,26033
3,663,26422
3,664,27294
3,665,25516
3,666,26922
3,667,25737
3,668,26960
3,669,25922
3,670,26701
3,671,25830
3,672,26719
3,673,25589
3,674,26997
3,675,26053
3,676,26812
3,677,25497
3,678,27311
3,679,27127
3,680,26941
3,681,26849
3,682,24460
3,683,25830
3,684,25534
3,685,25960
3,686,26349
3,687,26089
3,688,25774
3,689,26071
3,690,32275
3,691,24793
3,692,29071
3,693,26978
3,694,27294
3,695,32164
3,696,26219
3,697,26793
3,698,25941
3,699,30645
3,700,25849
3,701,29997
3,702,21460
3,703,27738
3,704,26645
3,705,27293
3,706,25960
3,707,27182
3,708,25922
3,709,27182
3,710,26348
3,711,26182
3,712,25886
3,713,26756
3,714,26126
3,715,26978
3,716,26108
3,717,27016
3,718,25830
3,719,27108
3,720,25849
3,721,26831
3,722,26571
3,723,27831
3,724,25923
3,725,26960
3,726,25423
3,727,26978
3,728,21349
3,729,27404
3,730,26423
3,731,26978
3,732,25441
3,733,27367
3,734,25922
3,735,26793
3,736,25997
3,737,26923
3,738,26053
3,739,29238
3,740,31089
3,741,29756
3,742,27052
3,743,27571
3,744,26071
3,745,27219
3,746,25441
3,747,27015
3,748,26016
3,749,26996
3,750,26738
3,751,27922
3,752,25941
3,753,27238
3,754,25664
3,755,25923
3,756,26256
3,757,27700
3,758,25904
3,759,27053
3,760,25774
3,761,26738
3,762,26145
3,763,27071
3,764,25831
3,765,27331
3,766,25960
3,767,26830
3,768,25886
3,769,26867
3,770,25756
3,771,26979
3,772,25774
3,773,27201
3,774,25997
3,775,27534
3,776,25793
3,777,27201
3,778,21164
3,779,27737
3,780,25830
3,781,27016
3,782,26682
3,783,27126
3,784,25793
3,785,27145
3,786,25756
3,787,27182
3,788,26182
3,789,26126
3,790,26016
3,791,27052
3,792,25923
3,793,27330
3,794,26830
3,795,27645
3,796,26182
3,797,27108
3,798,26127
3,799,26978
3,800,26719
3,801,27330
3,802,26219
3,803,26756
3,804,26108
3,805,27126
3,806,26219
3,807,27015
3,808,25960
3,809,26164
3,810,25793
3,811,27312
3,812,26330
3,813,27071
3,814,26015
3,815,26256
3,816,25478
3,817,27348
3,818,26052
3,819,27608
3,820,25756
3,821,27330
3,822,25959
3,823,27460
3,824,26238
3,825,27034
3,826,26126
3,827,27201
3,828,21626
3,829,27867
3,830,26385
3,831,27015
3,832,25700
3,833,26959
3,834,26108
3,835,27479
3,836,25663
3,837,26997
3,838,25905
3,839,26404
3,840,26219
3,841,26959
3,842,26293
3,843,27219
3,844,26071
3,845,27182
3,846,26645
3,847,28071
3,848,25922
3,849,27052
3,850,25886
3,851,26978
3,852,25848
3,853,27182
3,854,26293
3,855,27700
3,856,25941
3,857,28219
3,858,26145
3,859,26867
3,860,26108
3,861,27090
3,862,26108
3,863,27071
3,864,26071
3,865,27497
3,866,27664
3,867,27293
3,868,27294
3,869,27496
3,870,27349
3,871,26126
3,872,26978
3,873,26219
3,874,27534
3,875,27275
3,876,28497
3,877,30311
3,878,31479
3,879,31645
3,880,32923
3,881,31849
3,882,32571
3,883,25867
3,884,32108
3,885,31385
3,886,32627
3,887,31311
3,888,32553
3,889,31330
3,890,31812
3,891,31312
3,892,27071
3,893,31812
3,894,31664
3,895,31015
3,896,30608
3,897,31053
3,898,32682
3,899,31201
3,900,31478
3,901,31145
3,902,32626
3,903,30775
3,904,32664
3,905,30090
3,906,32423
3,907,30441
3,908,31756
3,909,31886
3,910,39571
3,911,32070
3,912,29774
3,913,25219
3,914,31886
3,915,31460
3,916,30811
3,917,31108
3,918,30756
3,919,42515
3,920,31534
3,921,30922
3,922,31256
3,923,30830
3,924,30978
3,925,31570
3,926,28941
3,927,26497
3,928,30978
3,929,31330
3,930,31626
3,931,34405
3,932,32386
3,933,31071
3,934,31960
3,935,30811
3,936,31497
3,937,31071
3,938,28960
3,939,31608
3,940,31238
3,941,31608
3,942,31497
3,943,30848
3,944,31479
3,945,31126
3,946,31497
3,947,30663
3,948,31071
3,949,30978
3,950,31404
3,951,27089
3,952,25793
3,953,31312
3,954,31256
3,955,31312
3,956,30886
3,957,30682
3,958,30701
3,959,30867
3,960,29219
3,961,26738
3,962,27978
3,963,26034
3,964,27386
3,965,26016
3,966,27645
3,967,25812
3,968,27460
3,969,25886
3,970,27200
3,971,25793
3,972,26831
3,973,25719
3,974,27015
3,975,25886
3,976,26942
3,977,22645
3,978,28163
3,979,26404
3,980,27459
3,981,26071
3,982,27108
3,983,25719
3,984,26886
3,985,26163
3,986,26867
3,987,25756
3,988,27108
3,989,26034
3,990,27589
3,991,26163
3,992,26905
3,993,26034
3,994,27478
3,995,25904
3,996,27515
3,997,25886
3,998,26682
3,999,25608
3,1000,26256
3,1001,26015
3,1002,26997
3,1003,25589
3,1004,27348
3,1005,25793
3,1006,26886
3,1007,25812
3,1008,27145
3,1009,26534
3,1010,26922
3,1011,25793
3,1012,26812
3,1013,25756
3,1014,27738
3,1015,25793
3,1016,26942
3,1017,25941
3,1018,27293
3,1019,26219
3,1020,27219
3,1021,30868
3,1022,26868
3,1023,30570
3,1024,25997
3,1025,27257
3,1026,21812
3,1027,27589
3,1028,26108
3,1029,30497
3,1030,25979
3,1031,27571
3,1032,26478
3,1033,30627
3,1034,26182
3,1035,26830
3,1036,25700
3,1037,27756
3,1038,26256
3,1039,27479
3,1040,26145
3,1041,27460
3,1042,26108
3,1043,27571
3,1044,26460
3,1045,26608
3,1046,25923
3,1047,27422
3,1048,25978
3,1049,27460
3,1050,26422
3,1051,27831
3,1052,26275
3,1053,27201
3,1054,26126
3,1055,27423
3,1056,26089
3,1057,26905
3,1058,25812
3,1059,26200
3,1060,26034
3,1061,27348
3,1062,26033
3,1063,27293
3,1064,26793
3,1065,26997
3,1066,26182
3,1067,27385
3,1068,26089
3,1069,27293
3,1070,26849
3,1071,27774
3,1072,25553
3,1073,26460
3,1074,25626
3,1075,26108
3,1076,21701
3,1077,27774
3,1078,26404
3,1079,27700
3,1080,25923
3,1081,27386
3,1082,26460
3,1083,27330
3,1084,25700
3,1085,27071
3,1086,25923
3,1087,26682
3,1088,25719
3,1089,27145
3,1090,25811
3,1091,27256
3,1092,25794
3,1093,26294
3,1094,26534
3,1095,26996
3,1096,25589
3,1097,27053
3,1098,25830
3,1099,26570
3,1100,25571
3,1101,26923
3,1102,25756
3,1103,27256
3,1104,25848
3,1105,27090
3,1106,25923
3,1107,27034
3,1108,25867
3,1109,26867
3,1110,27052
3,1111,27885
3,1112,26274
3,1113,26589
3,1114,25737
3,1115,26997
3,1116,25904
3,1117,27960
3,1118,25997
3,1119,26830
3,1120,25516
3,1121,26738
3,1122,26459
3,1123,27052
3,1124,25942
3,1125,26034
3,1126,21182
3,1127,27627
3,1128,26164
3,1129,26960
3,1130,25793
3,1131,26775
3,1132,25349
3,1133,26905
3,1134,25886
3,1135,27311
3,1136,25867
3,1137,27349
3,1138,26201
3,1139,26867
3,1140,25867
3,1141,26219
3,1142,26126
3,1143,26812
3,1144,25849
3,1145,27571
3,1146,27275
3,1147,27756
3,1148,25997
3,1149,27293
3,1150,25552
3,1151,26737
3,1152,26108
3,1153,27331
3,1154,27201
3,1155,27756
3,1156,25959
3,1157,27237
3,1158,25868
3,1159,27127
3,1160,26016
3,1161,26905
3,1162,25960
3,1163,27070
3,1164,25849
3,1165,27126
3,1166,25589
3,1167,26960
3,1168,26386
3,1169,27331
3,1170,25775
3,1171,27348
3,1172,25811
3,1173,27053
3,1174,27016
3,1175,27460
3,1176,21590
3,1177,28404
3,1178,26812
3,1179,27182
3,1180,25997
3,1181,26996
3,1182,26034
3,1183,26830
3,1184,25386
3,1185,26590
3,1186,26107
3,1187,27108
3,1188,25626
3,1189,27053
3,1190,26904
3,1191,26849
3,1192,37922
3,1193,26811
3,1194,31441
3,1195,26274
3,1196,30145
3,1197,26145
3,1198,30497
3,1199,26608
3,1200,27997
3,1201,25720
3,1202,30608
3,1203,26385
3,1204,27645
3,1205,26108
3,1206,27385
3,1207,26182
3,1208,27534
3,1209,25922
3,1210,30367
3,1211,25756
3,1212,27053
3,1213,26941
3,1214,26793
3,1215,26163
3,1216,30442
3,1217,25794
3,1218,27293
3,1219,26220
3,1220,27774
3,1221,26200
3,1222,30256
3,1223,25960
3,1224,27441
3,1225,21960
3,1226,28423
3,1227,26330
3,1228,26405
3,1229,25831
3,1230,30960
3,1231,26237
3,1232,27515
3,1233,25979
3,1234,27386
3,1235,25682
3,1236,26756
3,1237,25867
3,1238,26571
3,1239,26145
3,1240,27034
3,1241,25997
3,1242,26942
3,1243,25886
3,1244,30182
3,1245,26016
3,1246,27330
3,1247,25534
3,1248,26941
3,1249,25812
3,1250,27293
3,1251,26090
3,1252,26904
3,1253,26645
3,1254,26849
3,1255,26534
3,1256,26978
3,1257,25682
3,1258,27052
3,1259,25941
3,1260,27163
3,1261,25849
3,1262,26645
3,1263,26053
3,1264,27478
3,1265,26460
3,1266,27163
3,1267,26201
3,1268,26590
3,1269,27127
3,1270,27868
3,1271,26312
3,1272,27034
3,1273,35441
3,1274,29830
3,1275,22626
3,1276,29534
3,1277,26923
3,1278,27570
3,1279,26534
3,1280,27849
3,1281,27608
3,1282,27811
3,1283,26219
3,1284,27423
3,1285,26478
3,1286,27682
3,1287,26423
3,1288,27552
3,1289,26367
3,1290,27404
3,1291,26311
3,1292,27201
3,1293,27108
3,1294,28034
3,1295,26368
3,1296,27719
3,1297,26237
3,1298,26904
3,1299,26682
3,1300,28497
3,1301,26385
3,1302,26682
3,1303,26182
3,1304,27090
3,1305,27256
3,1306,28070
3,1307,26016
3,1308,26405
3,1309,26293
3,1310,27349
3,1311,26904
3,1312,28053
3,1313,26256
3,1314,26442
3,1315,26274
3,1316,27015
3,1317,27071
3,1318,27756
3,1319,26256
3,1320,26312
3,1321,25886
3,1322,27330
3,1323,26682
3,1324,27922
3,1325,21737
3,1326,28052
3,1327,26090
3,1328,27405
3,1329,26701
3,1330,27700
3,1331,25849
3,1332,27182
3,1333,25867
3,1334,26534
3,1335,26275
3,1336,27960
3,1337,26053
3,1338,27145
3,1339,25738
3,1340,26348
3,1341,26090
3,1342,27274
3,1343,26775
3,1344,27479
3,1345,25886
3,1346,27126
3,1347,25849
3,1348,27237
3,1349,26164
3,1350,26515
3,1351,25997
3,1352,26922
3,1353,25904
3,1354,26978
3,1355,21478
3,1356,28941
3,1357,28126
3,1358,26701
3,1359,30997
3,1360,25385
3,1361,26053
3,1362,26534
3,1363,30033
3,1364,25830
3,1365,29756
3,1366,25701
3,1367,26719
3,1368,31404
3,1369,36756
3,1370,31349
3,1371,33831
3,1372,32052
3,1373,27256
3,1374,27311
3,1375,28682
3,1376,31182
3,1377,32664
3,1378,31997
3,1379,30312
3,1380,31793
3,1381,29775
3,1382,31219
3,1383,32479
3,1384,31015
3,1385,31330
3,1386,30719
3,1387,32904
3,1388,31349
3,1389,32108
3,1390,25108
3,1391,30997
3,1392,30793
3,1393,30145
3,1394,31108
3,1395,24497
3,1396,31108
3,1397,31608
3,1398,31089
3,1399,32590
3,1400,30942
3,1401,32219
3,1402,38793
3,1403,31071
3,1404,30960
3,1405,31459
3,1406,31386
3,1407,40422
3,1408,30645
3,1409,31478
3,1410,30923
3,1411,31107
3,1412,30515
3,1413,32033
3,1414,30423
3,1415,30923
3,1416,30348
3,1417,30756
3,1418,30942
3,1419,31404
3,1420,30719
3,1421,30330
3,1422,30496
3,1423,26368
3,1424,26553
3,1425,30367
3,1426,30756
3,1427,30756
3,1428,30664
3,1429,31201
3,1430,30812
3,1431,30978
3,1432,28497
3,1433,26608
3,1434,31108
3,1435,30775
3,1436,30720
3,1437,31959
3,1438,30812
3,1439,30923
3,1440,23849
3,1441,25108
3,1442,30830
3,1443,31274
3,1444,30737
3,1445,30664
3,1446,30441
3,1447,31034
3,1448,30589
3,1449,31275
3,1450,31312
3,1451,28089
3,1452,30942
3,1453,31534
3,1454,30627
3,1455,31275
3,1456,30719
3,1457,24164
3,1458,30960
3,1459,31627
3,1460,30830
3,1461,30293
3,1462,26849
3,1463,27996
3,1464,25960
3,1465,27553
3,1466,26942
3,1467,27312
3,1468,25867
3,1469,27201
3,1470,25812
3,1471,27442
3,1472,25607
3,1473,27293
3,1474,21405
3,1475,27552
3,1476,26163
3,1477,27108
3,1478,26423
3,1479,27404
3,1480,25979
3,1481,26682
3,1482,25534
3,1483,26997
3,1484,25682
3,1485,25774
3,1486,25496
3,1487,27219
3,1488,25867
3,1489,28608
3,1490,25941
3,1491,27496
3,1492,25923
3,1493,27256
3,1494,26016
3,1495,26978
3,1496,25738
3,1497,26256
3,1498,25497
3,1499,26737
3,1500,25608
3,1501,26886
3,1502,25571
3,1503,27700
3,1504,26256
3,1505,27238
3,1506,25941
3,1507,26738
3,1508,25404
3,1509,26830
3,1510,25570
3,1511,26793
3,1512,25515
3,1513,27793
3,1514,27515
3,1515,26349
3,1516,27145
3,1517,26275
3,1518,30367
3,1519,25478
3,1520,29608
3,1521,25553
3,1522,26164
3,1523,21163
3,1524,27644
3,1525,25904
3,1526,27145
3,1527,25570
3,1528,26922
3,1529,25979
3,1530,27330
3,1531,25626
3,1532,26960
3,1533,25849
3,1534,26960
3,1535,25904
3,1536,27015
3,1537,26589
3,1538,26904
3,1539,25793
3,1540,25756
3,1541,25589
3,1542,27071
3,1543,25627
3,1544,26645
3,1545,25571
3,1546,26793
3,1547,26163
3,1548,27626
3,1549,25552
3,1550,26756
3,1551,26015
3,1552,27256
3,1553,26330
3,1554,27237
3,1555,26089
3,1556,26089
3,1557,25960
3,1558,27089
3,1559,25627
3,1560,26589
3,1561,25441
3,1562,26293
3,1563,25645
3,1564,25867
3,1565,25608
3,1566,27386
3,1567,25516
3,1568,26756
3,1569,25349
3,1570,26108
3,1571,25922
3,1572,27775
3,1573,21256
3,1574,27423
3,1575,26164
3,1576,26793
3,1577,25774
3,1578,27052
3,1579,26330
3,1580,26923
3,1581,25608
3,1582,26867
3,1583,25553
3,1584,25997
3,1585,26126
3,1586,25997
3,1587,25756
3,1588,26719
3,1589,25422
3,1590,25905
3,1591,26182
3,1592,27071
3,1593,25516
3,1594,27089
3,1595,25867
3,1596,26200
3,1597,28719
3,1598,31793
3,1599,31386
3,1600,31034
3,1601,30682
3,1602,25367
3,1603,31182
3,1604,30830
3,1605,30978
3,1606,31423
3,1607,31404
3,1608,30941
3,1609,28904
3,1610,30941
3,1611,26571
3,1612,27812
3,1613,26016
3,1614,27034
3,1615,25922
3,1616,27071
3,1617,25923
3,1618,27127
3,1619,25701
3,1620,27386
3,1621,25997
3,1622,27367
3,1623,21182
3,1624,27719
3,1625,26108
3,1626,27238
3,1627,26311
3,1628,27071
3,1629,26386
3,1630,27071
3,1631,25533
3,1632,26312
3,1633,25608
3,1634,27126
3,1635,25997
3,1636,26849
3,1637,25811
3,1638,26794
3,1639,25719
3,1640,26867
3,1641,26367
3,1642,27423
3,1643,25904
3,1644,27274
3,1645,25886
3,1646,27015
3,1647,25922
3,1648,27219
3,1649,25775
3,1650,27182
3,1651,26127
3,1652,27701
3,1653,26090
3,1654,27590
3,1655,26405
3,1656,27830
3,1657,26015
3,1658,26719
3,1659,25775
3,1660,27553
3,1661,25960
3,1662,26775
3,1663,25664
3,1664,26756
3,1665,25831
3,1666,26645
3,1667,25848
3,1668,27015
3,1669,25460
3,1670,26923
3,1671,25497
3,1672,28089
3,1673,26349
3,1674,31496
3,1675,31367
3,1676,30608
3,1677,30811
3,1678,30607
3,1679,30886
3,1680,30848
3,1681,35830
3,1682,30682
3,1683,23237
3,1684,30867
3,1685,37052
3,1686,31089
3,1687,32256
3,1688,26737
3,1689,29849
3,1690,30293
3,1691,31423
3,1692,30719
3,1693,39996
3,1694,26164
3,1695,30182
3,1696,29941
3,1697,31497
3,1698,29590
3,1699,31923
3,1700,30089
3,1701,29663
3,1702,30108
3,1703,30849
3,1704,29996
3,1705,31496
3,1706,30016
3,1707,31071
3,1708,25737
3,1709,27664
3,1710,30034
3,1711,28330
3,1712,25979
3,1713,26886
3,1714,24886
3,1715,26682
3,1716,24775
3,1717,26441
3,1718,24811
3,1719,26905
3,1720,24923
3,1721,25571
3,1722,21627
3,1723,29108
3,1724,26330
3,1725,27700
3,1726,25775
3,1727,26942
3,1728,25626
3,1729,27756
3,1730,30849
3,1731,30719
3,1732,30663
3,1733,31386
3,1734,30997
3,1735,31089
3,1736,24811
3,1737,30997
3,1738,30571
3,1739,31070
3,1740,30644
3,1741,30775
3,1742,30441
3,1743,25182
3,1744,45089
3,1745,31274
3,1746,31460
3,1747,31645
3,1748,31405
3,1749,24941
3,1750,30516
3,1751,31016
3,1752,31275
3,1753,30367
3,1754,30997
3,1755,31479
3,1756,26590
3,1757,31793
3,1758,30997
3,1759,31126
3,1760,30904
3,1761,30978
3,1762,30386
3,1763,30386
3,1764,31108
3,1765,31108
3,1766,31126
3,1767,28979
3,1768,30664
3,1769,31312
3,1770,30256
3,1771,24404
3,1772,22330
3,1773,26960
3,1774,26460
3,1775,27830
3,1776,26237
3,1777,27034
3,1778,25757
3,1779,26923
3,1780,25571
3,1781,26867
3,1782,25644
3,1783,27571
3,1784,25757
3,1785,26126
3,1786,25923
3,1787,27108
3,1788,26441
3,1789,26774
3,1790,25997
3,1791,26997
3,1792,26108
3,1793,26996
3,1794,25830
3,1795,27330
3,1796,25867
3,1797,26923
3,1798,25905
3,1799,27034
3,1800,26886
3,1801,27627
3,1802,26201
3,1803,27108
3,1804,25700
3,1805,26794
3,1806,25830
3,1807,27238
3,1808,26460
3,1809,26886
3,1810,25997
3,1811,26793
3,1812,26016
3,1813,26719
3,1814,26238
3,1815,27090
3,1816,26163
3,1817,28349
3,1818,26793
3,1819,28367
3,1820,26664
3,1821,27275
3,1822,21460
3,1823,27367
3,1824,26071
3,1825,27108
3,1826,26108
3,1827,27163
3,1828,26219
3,1829,27071
3,1830,26108
3,1831,26682
3,1832,25608
3,1833,26941
3,1834,25775
3,1835,27145
3,1836,26275
3,1837,26904
3,1838,25996
3,1839,26867
3,1840,26275
3,1841,28070
3,1842,36738
3,1843,31256
3,1844,35942
3,1845,31311
3,1846,36052
3,1847,30923
3,1848,32126
3,1849,31071
3,1850,36126
3,1851,31497
3,1852,36348
3,1853,27497
3,1854,31275
3,1855,31089
3,1856,36052
3,1857,30719
3,1858,29811
3,1859,31090
3,1860,29830
3,1861,30979
3,1862,35978
3,1863,31126
3,1864,33368
3,1865,32034
3,1866,31571
3,1867,31071
3,1868,32256
3,1869,31793
3,1870,26534
3,1871,26367
3,1872,31016
3,1873,31090
3,1874,31590
3,1875,31812
3,1876,26015
3,1877,31553
3,1878,31126
3,1879,31108
3,1880,33590
3,1881,30645
3,1882,30923
3,1883,31145
3,1884,29738
3,1885,31460
3,1886,32590
3,1887,27126
3,1888,31701
3,1889,31459
3,1890,31719
3,1891,31016
3,1892,30608
3,1893,31349
3,1894,30923
3,1895,30459
3,1896,30644
3,1897,31071
3,1898,27756
3,1899,31608
3,1900,30905
3,1901,30904
3,1902,30959
3,1903,25682
3,1904,31515
3,1905,30571
3,1906,31163
3,1907,30885
3,1908,31089
3,1909,26071
3,1910,31978
3,1911,31127
3,1912,30849
3,1913,30959
3,1914,30682
3,1915,30756
3,1916,30701
3,1917,31589
3,1918,30923
3,1919,31126
3,1920,25978
3,1921,26219
3,1922,28423
3,1923,31238
3,1924,31405
3,1925,31071
3,1926,31033
3,1927,31163
3,1928,30793
3,1929,31182
3,1930,30015
3,1931,30756
3,1932,30812
3,1933,31163
3,1934,31534
3,1935,30479
3,1936,31904
3,1937,30570
3,1938,31571
3,1939,30682
3,1940,30608
3,1941,30812
3,1942,30330
3,1943,30811
3,1944,25960
3,1945,31071
3,1946,30496
3,1947,30682
3,1948,30885
3,1949,25997
3,1950,31145
3,1951,30997
3,1952,31182
3,1953,31071
3,1954,31237
3,1955,24719
3,1956,30997
3,1957,30071
3,1958,30886
3,1959,31127
3,1960,30738
3,1961,30348
3,1962,30849
3,1963,31275
3,1964,30478
3,1965,30978
3,1966,30719
3,1967,27942
3,1968,31015
3,1969,30849
3,1970,26163
3,1971,26423
3,1972,31256
3,1973,31053
3,1974,31200
3,1975,30830
3,1976,31126
3,1977,31385
3,1978,28404
3,1979,31626
3,1980,30794
3,1981,30978
3,1982,31034
3,1983,30626
3,1984,30997
3,1985,30978
3,1986,30922
3,1987,31219
3,1988,30774
3,1989,36497
3,1990,29274
3,1991,27534
3,1992,26608
3,1993,27052
3,1994,25904
3,1995,31274
3,1996,25497
3,1997,30126
3,1998,25682
3,1999,29867
3,2000,25589
3,2001,26979
3,2002,26312
3,2003,27516
3,2004,25571
3,2005,26904
3,2006,25775
3,2007,27127
3,2008,25793
3,2009,27071
3,2010,25626
3,2011,27405
3,2012,25849
3,2013,25830
3,2014,25534
3,2015,27053
3,2016,25441
3,2017,26978
3,2018,25423
3,2019,26682
3,2020,21163
3,2021,28108
3,2022,26200
3,2023,27071
3,2024,25812
3,2025,27737
3,2026,25404
3,2027,27589
3,2028,25886
3,2029,25812
3,2030,25238
3,2031,26997
3,2032,25645
3,2033,26627
3,2034,25479
3,2035,26775
3,2036,25460
3,2037,26885
3,2038,25830
3,2039,27275
3,2040,25738
3,2041,26830
3,2042,25571
3,2043,30849
3,2044,26163
3,2045,26737
3,2046,25478
3,2047,26960
3,2048,25793
3,2049,26941
3,2050,25515
3,2051,25923
3,2052,25589
3,2053,27590
3,2054,25497
3,2055,26774
3,2056,25219
3,2057,26330
3,2058,26719
3,2059,27700
3,2060,25682
3,2061,26922
3,2062,25311
3,2063,26330
3,2064,25830
3,2065,27200
3,2066,25330
3,2067,26904
3,2068,25756
3,2069,26293
3,2070,21479
3,2071,27719
3,2072,26108
3,2073,27015
3,2074,25496
3,2075,26738
3,2076,26516
3,2077,26867
3,2078,25830
3,2079,26922
3,2080,25608
3,2081,27015
3,2082,25719
3,2083,25849
3,2084,25608
3,2085,27126
3,2086,25664
3,2087,27034
3,2088,25959
3,2089,27349
3,2090,26534
3,2091,26293
3,2092,25627
3,2093,27164
3,2094,25293
3,2095,28367
3,2096,25979
3,2097,25978
3,2098,25719
3,2099,27053
3,2100,25700
3,2101,27275
3,2102,21904
3,2103,27923
3,2104,26182
3,2105,26552
3,2106,25737
3,2107,26293
3,2108,25719
3,2109,26774
3,2110,25534
3,2111,27034
3,2112,26071
3,2113,26849
3,2114,25608
3,2115,25571
3,2116,25664
3,2117,26774
3,2118,25960
3,2119,26830
3,2120,21368
3,2121,27756
3,2122,27015
3,2123,26867
3,2124,25256
3,2125,26089
3,2126,25515
3,2127,27034
3,2128,26164
3,2129,26923
3,2130,25997
3,2131,26034
3,2132,26126
3,2133,32256
3,2134,31275
3,2135,31404
3,2136,30830
3,2137,30923
3,2138,30848
3,2139,31645
3,2140,29923
3,2141,30941
3,2142,30830
3,2143,30738
3,2144,24978
3,2145,30719
3,2146,31015
3,2147,31033
3,2148,30774
3,2149,31238
3,2150,30182
3,2151,30997
3,2152,30811
3,2153,31516
3,2154,30756
3,2155,64812
3,2156,22812
3,2157,30812
3,2158,35960
3,2159,31497
3,2160,35626
3,2161,30737
3,2162,32201
3,2163,30256
3,2164,36404
3,2165,30774
3,2166,32274
3,2167,30886
3,2168,25849
3,2169,26349
3,2170,28738
3,2171,31070
3,2172,25830
3,2173,30811
3,2174,32367
3,2175,31330
3,2176,31774
3,2177,30886
3,2178,30126
3,2179,30793
3,2180,30312
3,2181,30830
3,2182,32126
3,2183,24885
3,2184,31071
3,2185,30200
3,2186,32163
3,2187,30293
3,2188,32200
3,2189,27534
3,2190,31311
3,2191,30090
3,2192,30756
3,2193,30867
3,2194,32052
3,2195,32330
3,2196,30774
3,2197,30719
3,2198,30367
3,2199,31071
3,2200,31478
3,2201,30923
3,2202,32496
3,2203,31071
3,2204,31108
3,2205,30905
3,2206,31682
3,2207,30701
3,2208,31182
3,2209,31201
3,2210,30626
3,2211,30515
3,2212,31052
3,2213,30571
3,2214,30626
3,2215,31182
3,2216,30293
3,2217,30793
3,2218,26163
3,2219,26312
3,2220,30497
3,2221,39997
3,2222,30960
3,2223,30460
3,2224,30219
3,2225,30627
3,2226,30571
3,2227,25552
3,2228,30886
3,2229,30571
3,2230,31015
3,2231,30849
3,2232,32275
3,2233,30663
3,2234,29608
3,2235,30497
3,2236,30626
3,2237,30349
3,2238,25071
3,2239,27256
3,2240,30459
3,2241,27034
3,2242,28533
3,2243,26201
3,2244,27405
3,2245,25848
3,2246,27182
3,2247,25737
3,2248,27386
3,2249,25590
3,2250,26571
3,2251,26219
3,2252,27293
3,2253,26368
3,2254,27293
3,2255,21479
3,2256,27738
3,2257,26238
3,2258,26496
3,2259,25811
3,2260,27478
3,2261,25831
3,2262,27386
3,2263,25589
3,2264,26978
3,2265,25849
3,2266,27071
3,2267,25737
3,2268,27293
3,2269,21496
3,2270,27942
3,2271,25979
3,2272,26719
3,2273,25700
3,2274,27626
3,2275,25552
3,2276,27126
3,2277,25886
3,2278,27311
3,2279,25312
3,2280,26996
3,2281,25460
3,2282,26830
3,2283,25515
3,2284,26978
3,2285,25793
3,2286,26849
3,2287,25571
3,2288,27145
3,2289,25478
3,2290,26867
3,2291,25386
3,2292,26978
3,2293,25497
3,2294,25626
3,2295,25441
3,2296,26608
3,2297,26182
3,2298,27163
3,2299,25312
